id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye			0.025852	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
12	A12	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye			0.027694	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
13	B1	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control;baseline error		0.019977	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
14	B2	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control;baseline error		0.023939	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
15	B3	667d0004-cf57-4a61-9c9b-7d1d6a956bd3	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.418 < 1.7	0.050979	0.044259	0.192309	0.096	0.096	12	18	4	15.5	0.086345	1.417847	0.999978	3.854627e-04	15.8036	15.8036	1.437681	0.063497	3.107907e-04	15.7920	1.440489	0.060992	3.015341e-04	15.7904	1.443206	0.029452	2.928551e-04	15.7889	1.443206	0.029452	2.928551e-04	15.7889	1.437681	0.063497	3.107907e-04	15.7920	1.440489	0.060992	3.015341e-04	15.7904	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
16	B4	667d0004-cf57-4a61-9c9b-7d1d6a956bd3	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.434 < 1.7	0.053368	0.044259	0.192309	0.096	0.096	12	18	4	15.5	0.085966	1.434081	0.999926	3.216865e-04	15.8062	15.8062	1.437681	0.063497	3.094245e-04	15.8041	1.440489	0.060992	3.002086e-04	15.8025	1.443206	0.029452	2.915678e-04	15.8009	1.443206	0.029452	2.915678e-04	15.8009	1.437681	0.063497	3.094245e-04	15.8041	1.440489	0.060992	3.002086e-04	15.8025	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	4619af94-7b75-42a1-824b-e9c25be55dbd	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.100815	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
18	B6	4619af94-7b75-42a1-824b-e9c25be55dbd	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.256 < 1.7	0.066025	0.044259	0.192309	0.096	0.096	12	14	6	10.5	0.093690	1.255684	0.999932	8.579275e-03	10.6070	10.6070	1.437681	0.063497	2.071266e-03	10.5671	1.440489	0.060992	2.029272e-03	10.5667	1.443206	0.029452	1.989520e-03	10.5664	1.443206	0.029452	1.989520e-03	10.5664	1.437681	0.063497	2.071266e-03	10.5671	1.440489	0.060992	2.029272e-03	10.5667	Yes	No	No	Yes	No	Yes	Yes	No	No	Yes	No	No	No	No
19	B7	fdfa8704-ccb4-4be7-b0ce-c253fc3ea494	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.491 < 1.7	0.052720	0.044259	0.192309	0.096	0.096	11	19	3	17.0	0.099362	1.490659	0.999966	1.121480e-04	16.9138	16.9138	1.437681	0.063497	2.074707e-04	16.9052	1.440489	0.060992	2.007033e-04	16.9057	1.443206	0.029452	1.943763e-04	16.9062	1.443206	0.029452	1.943763e-04	16.9062	1.437681	0.063497	2.074707e-04	16.9052	1.440489	0.060992	2.007033e-04	16.9057	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	fdfa8704-ccb4-4be7-b0ce-c253fc3ea494	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.487 < 1.7	0.048131	0.044259	0.192309	0.096	0.096	11	18	3	17.0	0.093345	1.486594	0.999954	1.103621e-04	17.0707	17.0707	1.437681	0.063497	1.949062e-04	17.0773	1.440489	0.060992	1.885486e-04	17.0768	1.443206	0.029452	1.826049e-04	17.0764	1.443206	0.029452	1.826049e-04	17.0764	1.437681	0.063497	1.949062e-04	17.0773	1.440489	0.060992	1.885486e-04	17.0768	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	b0067fc4-c627-43a5-8a87-70e89ffeaa55	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.059406	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
22	B10	b0067fc4-c627-43a5-8a87-70e89ffeaa55	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.058688	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
23	B11	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control;baseline error		0.022412	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
24	B12	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control;baseline error		0.022887	0.044259	0.192309	0.096	0.096	3	4	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
25	C1	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control;baseline error		0.022192	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
26	C2	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control;baseline error		0.021754	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
27	C3	d1068dd9-92fe-45b8-b0ff-0b89169443f6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.457 < 1.7	0.051835	0.044259	0.192309	0.096	0.096	11	18	4	16.5	0.109432	1.457471	0.999847	2.186478e-04	16.1524	16.1524	1.437681	0.063497	2.739750e-04	16.1393	1.440489	0.060992	2.652970e-04	16.1412	1.443206	0.029452	2.571760e-04	16.1430	1.443206	0.029452	2.571760e-04	16.1430	1.437681	0.063497	2.739750e-04	16.1393	1.440489	0.060992	2.652970e-04	16.1412	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	d1068dd9-92fe-45b8-b0ff-0b89169443f6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.470 < 1.7	0.055315	0.044259	0.192309	0.096	0.096	12	18	4	15.5	0.081514	1.470426	0.999976	2.069491e-04	15.9243	15.9243	1.437681	0.063497	2.933999e-04	15.9506	1.440489	0.060992	2.846613e-04	15.9482	1.443206	0.029452	2.764680e-04	15.9459	1.443206	0.029452	2.764680e-04	15.9459	1.437681	0.063497	2.933999e-04	15.9506	1.440489	0.060992	2.846613e-04	15.9482	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	ba611965-0240-466a-a286-ad5354370636	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.495 < 1.7	0.054319	0.044259	0.192309	0.096	0.096	11	18	4	16.5	0.083884	1.494886	0.999918	1.103177e-04	16.8356	16.8356	1.437681	0.063497	2.100117e-04	16.8716	1.440489	0.060992	2.033597e-04	16.8697	1.443206	0.029452	1.971347e-04	16.8678	1.443206	0.029452	1.971347e-04	16.8678	1.437681	0.063497	2.100117e-04	16.8716	1.440489	0.060992	2.033597e-04	16.8697	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
30	C6	ba611965-0240-466a-a286-ad5354370636	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.490 < 1.7	0.051481	0.044259	0.192309	0.096	0.096	11	18	3	17.0	0.095987	1.489849	0.999932	1.093438e-04	17.0003	17.0003	1.437681	0.063497	2.004225e-04	17.0004	1.440489	0.060992	1.938850e-04	17.0004	1.443206	0.029452	1.877730e-04	17.0004	1.443206	0.029452	1.877730e-04	17.0004	1.437681	0.063497	2.004225e-04	17.0004	1.440489	0.060992	1.938850e-04	17.0004	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	eaa35259-bb7a-4aee-8bc6-836eaf4242f2	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.513 < 1.7	0.050846	0.044259	0.192309	0.096	0.096	11	18	3	17.0	0.092313	1.513284	0.999971	8.065145e-05	17.0945	17.0945	1.437681	0.063497	1.927505e-04	17.1079	1.440489	0.060992	1.864632e-04	17.1073	1.443206	0.029452	1.805852e-04	17.1068	1.443206	0.029452	1.805852e-04	17.1068	1.437681	0.063497	1.927505e-04	17.1079	1.440489	0.060992	1.864632e-04	17.1073	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
32	C8	eaa35259-bb7a-4aee-8bc6-836eaf4242f2	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.511 < 1.7	0.049934	0.044259	0.192309	0.096	0.096	11	18	3	17.0	0.093921	1.511066	0.999882	8.412887e-05	17.0530	17.0530	1.437681	0.063497	1.961093e-04	17.0603	1.440489	0.060992	1.897125e-04	17.0600	1.443206	0.029452	1.837320e-04	17.0597	1.443206	0.029452	1.837320e-04	17.0597	1.437681	0.063497	1.961093e-04	17.0603	1.440489	0.060992	1.897125e-04	17.0600	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
33	C9	e254e330-f09a-4465-b295-c7c2abdfac52	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;instable baseline;no plateau	0.058035	0.044259	0.192309	0.096	0.096	6	18	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
34	C10	e254e330-f09a-4465-b295-c7c2abdfac52	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.054279	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
35	C11	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control;baseline error		0.019975	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
36	C12	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye			0.027084	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
37	D1	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control;baseline error		0.020305	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
38	D2	ce9af0cb-1b41-4171-99a7-17076edbaeb0	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control;baseline error		0.023738	0.044259	0.192309	0.096	0.096	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	1.443206	0.029452	nan	nan	1.443206	0.029452	nan	nan	1.437681	0.063497	nan	nan	1.440489	0.060992	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
39	D3	e38af491-dcd0-4743-9a32-0d5ed4672dec	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.458 < 1.7	0.052341	0.044259	0.192309	0.096	0.096	11	18	4	15.5	0.080930	1.458482	0.999941	2.331540e-04	15.9525	15.9525	1.437681	0.063497	2.912969e-04	15.9704	1.440489	0.060992	2.826209e-04	15.9679	1.443206	0.029452	2.744863e-04	15.9655	1.443206	0.029452	2.744863e-04	15.9655	1.437681	0.063497	2.912969e-04	15.9704	1.440489	0.060992	2.826209e-04	15.9679	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
40	D4	e38af491-dcd0-4743-9a32-0d5ed4672dec	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.470 < 1.7	0.054186	0.044259	0.192309	0.096	0.096	11	18	3	16.0	0.094200	1.469597	0.999891	1.990130e-04	16.0492	16.0492	1.437681	0.063497	2.827806e-04	16.0521	1.440489	0.060992	2.740909e-04	16.0518	1.443206	0.029452	2.659511e-04	16.0516	1.443206	0.029452	2.659511e-04	16.0516	1.437681	0.063497	2.827806e-04	16.0521	1.440489	0.060992	2.740909e-04	16.0518	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
41	D5	91c49c43-733d-4434-a2df-d8ee8f90880a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.384 < 1.7	0.054307	0.044259	0.192309	0.096	0.096	12	18	4	15.5	0.091213	1.384000	0.999959	5.921690e-04	15.6574	15.6574	1.437681	0.063497	3.283098e-04	15.6409	1.440489	0.060992	3.185314e-04	15.6402	1.443206	0.029452	3.093632e-04	15.6394	1.443206	0.029452	3.093632e-04	15.6394	1.437681	0.063497	3.283098e-04	15.6409	1.440489	0.060992	3.185314e-04	15.6402	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
42	D6	91c49c43-733d-4434-a2df-d8ee8f90880a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.462 < 1.7	0.052186	0.044259	0.192309	0.096	0.096	12	19	4	17.5	0.091181	1.462432	0.999944	1.177821e-04	17.6355	17.6355	1.437681	0.063497	1.587835e-04	17.6419	1.440489	0.060992	1.534544e-04	17.6411	1.443206	0.029452	1.484770e-04	17.6404	1.443206	0.029452	1.484770e-04	17.6404	1.437681	0.063497	1.587835e-04	17.6419	1.440489	0.060992	1.534544e-04	17.6411	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
