id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	06683152-723e-433e-b032-038b595c32e3	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.058210	0.047098	0.202302	0.10100000000000002	0.101	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.434444	0.059458	nan	nan	1.436885	0.056239	nan	nan	1.420658	0.021253	nan	nan	1.420658	0.021253	nan	nan	1.434444	0.059458	nan	nan	1.436885	0.056239	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
12	A12	06683152-723e-433e-b032-038b595c32e3	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.059784	0.047098	0.202302	0.10100000000000002	0.101	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.434444	0.059458	nan	nan	1.436885	0.056239	nan	nan	1.420658	0.021253	nan	nan	1.420658	0.021253	nan	nan	1.434444	0.059458	nan	nan	1.436885	0.056239	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
13	B1	8b8299cb-5d30-4fdc-8f1c-36445cb46476	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.412 < 1.7	0.052265	0.047098	0.202302	0.10100000000000002	0.101	12	19	4	16.5	0.093942	1.411602	0.999413	3.181307e-04	16.7101	16.7101	1.434444	0.059458	2.441061e-04	16.7008	1.436885	0.056239	2.373542e-04	16.6999	1.420658	0.021253	2.862742e-04	16.7063	1.420658	0.021253	2.862742e-04	16.7063	1.434444	0.059458	2.441061e-04	16.7008	1.436885	0.056239	2.373542e-04	16.6999	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
14	B2	8b8299cb-5d30-4fdc-8f1c-36445cb46476	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.404 < 1.7	0.055137	0.047098	0.202302	0.10100000000000002	0.101	12	19	4	16.5	0.095519	1.404385	0.999565	3.520211e-04	16.6643	16.6643	1.434444	0.059458	2.482045e-04	16.6546	1.436885	0.056239	2.413392e-04	16.6539	1.420658	0.021253	2.910806e-04	16.6589	1.420658	0.021253	2.910806e-04	16.6589	1.434444	0.059458	2.482045e-04	16.6546	1.436885	0.056239	2.413392e-04	16.6539	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	daa1fce0-0ac0-4221-9430-072479361082	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.443 < 1.7	0.054545	0.047098	0.202302	0.10100000000000002	0.101	12	18	4	15.5	0.085298	1.443137	0.999687	2.895151e-04	15.9606	15.9606	1.434444	0.059458	3.179371e-04	15.9684	1.436885	0.056239	3.096690e-04	15.9662	1.420658	0.021253	3.692755e-04	15.9812	1.420658	0.021253	3.692755e-04	15.9812	1.434444	0.059458	3.179371e-04	15.9684	1.436885	0.056239	3.096690e-04	15.9662	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
16	B4	daa1fce0-0ac0-4221-9430-072479361082	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.443 < 1.7	0.057795	0.047098	0.202302	0.10100000000000002	0.101	11	18	4	15.5	0.093539	1.443011	0.999685	3.179172e-04	15.7093	15.7093	1.434444	0.059458	3.486539e-04	15.7127	1.436885	0.056239	3.395869e-04	15.7117	1.420658	0.021253	4.049522e-04	15.7186	1.420658	0.021253	4.049522e-04	15.7186	1.434444	0.059458	3.486539e-04	15.7127	1.436885	0.056239	3.395869e-04	15.7117	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	a3df8b3b-05b8-48c9-87fb-b1a800d6910c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.472 < 1.7	0.053885	0.047098	0.202302	0.10100000000000002	0.101	11	18	4	15.5	0.084795	1.472010	0.999909	2.117167e-04	15.9523	15.9523	1.434444	0.059458	3.160625e-04	15.9847	1.436885	0.056239	3.078431e-04	15.9825	1.420658	0.021253	3.670982e-04	15.9981	1.420658	0.021253	3.670982e-04	15.9981	1.434444	0.059458	3.160625e-04	15.9847	1.436885	0.056239	3.078431e-04	15.9825	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	a3df8b3b-05b8-48c9-87fb-b1a800d6910c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.457 < 1.7	0.051237	0.047098	0.202302	0.10100000000000002	0.101	11	18	4	16.5	0.112335	1.457207	0.999681	2.251200e-04	16.2175	16.2175	1.434444	0.059458	2.918999e-04	16.2052	1.436885	0.056239	2.838260e-04	16.2066	1.420658	0.021253	3.423241e-04	16.1971	1.420658	0.021253	3.423241e-04	16.1971	1.434444	0.059458	2.918999e-04	16.2052	1.436885	0.056239	2.838260e-04	16.2066	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	0e149856-b702-4419-8a6e-8d7dbf9ff32d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.435 < 1.7	0.053835	0.047098	0.202302	0.10100000000000002	0.101	11	18	4	15.5	0.090717	1.435011	0.999884	3.360721e-04	15.7973	15.7973	1.434444	0.059458	3.381349e-04	15.7976	1.436885	0.056239	3.293415e-04	15.7962	1.420658	0.021253	3.927348e-04	15.8058	1.420658	0.021253	3.927348e-04	15.8058	1.434444	0.059458	3.381349e-04	15.7976	1.436885	0.056239	3.293415e-04	15.7962	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	0e149856-b702-4419-8a6e-8d7dbf9ff32d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.423 < 1.7	0.049789	0.047098	0.202302	0.10100000000000002	0.101	12	18	4	16.5	0.116465	1.423049	0.999815	3.451961e-04	16.0962	16.0962	1.434444	0.059458	3.026313e-04	16.1051	1.436885	0.056239	2.942605e-04	16.1070	1.420658	0.021253	3.549092e-04	16.0942	1.420658	0.021253	3.549092e-04	16.0942	1.434444	0.059458	3.026313e-04	16.1051	1.436885	0.056239	2.942605e-04	16.1070	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	45f0fd85-908c-49af-a928-c61183c7984f	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.380 < 1.7	0.054506	0.047098	0.202302	0.10100000000000002	0.101	12	19	5	16.0	0.090905	1.379893	0.999350	5.260898e-04	16.3270	16.3270	1.434444	0.059458	2.829110e-04	16.2919	1.436885	0.056239	2.753196e-04	16.2905	1.420658	0.021253	3.301842e-04	16.2999	1.420658	0.021253	3.301842e-04	16.2999	1.434444	0.059458	2.829110e-04	16.2919	1.436885	0.056239	2.753196e-04	16.2905	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	45f0fd85-908c-49af-a928-c61183c7984f	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.369 < 1.7	0.053246	0.047098	0.202302	0.10100000000000002	0.101	12	19	4	16.5	0.105460	1.368970	0.999464	5.923660e-04	16.3624	16.3624	1.434444	0.059458	2.740366e-04	16.3802	1.436885	0.056239	2.664567e-04	16.3808	1.420658	0.021253	3.213749e-04	16.3769	1.420658	0.021253	3.213749e-04	16.3769	1.434444	0.059458	2.740366e-04	16.3802	1.436885	0.056239	2.664567e-04	16.3808	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
23	B11	b4c40ba4-4059-417d-aa5a-d865a64bfb37	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.264 < 1.7	0.051880	0.047098	0.202302	0.10100000000000002	0.101	12	30	5	33.0	0.106335	1.263602	0.992678	4.715545e-05	32.7800	32.7800	1.434444	0.059458	7.179821e-07	32.8573	1.436885	0.056239	6.788128e-07	32.8580	1.420658	0.021253	nan	32.8534	1.420658	0.021253	nan	32.8534	1.434444	0.059458	7.179821e-07	32.8573	1.436885	0.056239	6.788128e-07	32.8580	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
24	B12	b4c40ba4-4059-417d-aa5a-d865a64bfb37	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.484 < 1.7	0.051376	0.047098	0.202302	0.10100000000000002	0.101	12	21	4	20.5	0.097363	1.484105	0.997611	2.974221e-05	20.5929	20.5929	1.434444	0.059458	5.975582e-05	20.6016	1.436885	0.056239	5.770923e-05	20.6012	1.420658	0.021253	7.283839e-05	20.6044	1.420658	0.021253	7.283839e-05	20.6044	1.434444	0.059458	5.975582e-05	20.6016	1.436885	0.056239	5.770923e-05	20.6012	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
25	C1	c52d69e3-8f31-4fed-8faa-b31cbd2046eb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.408 < 1.7	0.057178	0.047098	0.202302	0.10100000000000002	0.101	12	18	4	15.5	0.091772	1.408199	0.999610	4.554256e-04	15.7799	15.7799	1.434444	0.059458	3.420691e-04	15.7656	1.436885	0.056239	3.331734e-04	15.7643	1.420658	0.021253	3.973042e-04	15.7729	1.420658	0.021253	3.973042e-04	15.7729	1.434444	0.059458	3.420691e-04	15.7656	1.436885	0.056239	3.331734e-04	15.7643	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	c52d69e3-8f31-4fed-8faa-b31cbd2046eb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.409 < 1.7	0.055965	0.047098	0.202302	0.10100000000000002	0.101	12	18	4	15.5	0.089617	1.408820	0.999752	4.417041e-04	15.8489	15.8489	1.434444	0.059458	3.340377e-04	15.8314	1.436885	0.056239	3.253509e-04	15.8299	1.420658	0.021253	3.879760e-04	15.8405	1.420658	0.021253	3.879760e-04	15.8405	1.434444	0.059458	3.340377e-04	15.8314	1.436885	0.056239	3.253509e-04	15.8299	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	c14eef13-8bd9-4eda-a02a-0431244982e9	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.362 < 1.7	0.053986	0.047098	0.202302	0.10100000000000002	0.101	12	20	5	17.0	0.102772	1.362030	0.999790	5.378976e-04	16.9437	16.9437	1.434444	0.059458	2.229730e-04	16.9518	1.436885	0.056239	2.166214e-04	16.9520	1.420658	0.021253	2.627561e-04	16.9505	1.420658	0.021253	2.627561e-04	16.9505	1.434444	0.059458	2.229730e-04	16.9518	1.436885	0.056239	2.166214e-04	16.9520	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
28	C4	c14eef13-8bd9-4eda-a02a-0431244982e9	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.364 < 1.7	0.058583	0.047098	0.202302	0.10100000000000002	0.101	12	20	5	17.0	0.109698	1.363846	0.999629	5.612915e-04	16.7338	16.7338	1.434444	0.059458	2.379988e-04	16.7710	1.436885	0.056239	2.312191e-04	16.7721	1.420658	0.021253	2.804628e-04	16.7647	1.420658	0.021253	2.804628e-04	16.7647	1.434444	0.059458	2.379988e-04	16.7710	1.436885	0.056239	2.312191e-04	16.7721	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
29	C5	73a35998-8469-477c-8ebf-11fd97163ecb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.391 < 1.7	0.055319	0.047098	0.202302	0.10100000000000002	0.101	11	19	4	16.5	0.099436	1.390971	0.999887	4.293329e-04	16.5473	16.5473	1.434444	0.059458	2.583831e-04	16.5433	1.436885	0.056239	2.512362e-04	16.5430	1.420658	0.021253	3.030174e-04	16.5444	1.420658	0.021253	3.030174e-04	16.5444	1.434444	0.059458	2.583831e-04	16.5433	1.436885	0.056239	2.512362e-04	16.5430	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	73a35998-8469-477c-8ebf-11fd97163ecb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.393 < 1.7	0.051712	0.047098	0.202302	0.10100000000000002	0.101	12	19	4	16.5	0.092154	1.393294	0.999954	3.870887e-04	16.7764	16.7764	1.434444	0.059458	2.394601e-04	16.7541	1.436885	0.056239	2.328367e-04	16.7529	1.420658	0.021253	2.808256e-04	16.7611	1.420658	0.021253	2.808256e-04	16.7611	1.434444	0.059458	2.394601e-04	16.7541	1.436885	0.056239	2.328367e-04	16.7529	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	154f0ae5-9040-47c8-960a-050a9c7d6bbf	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.423 < 1.7	0.054257	0.047098	0.202302	0.10100000000000002	0.101	12	18	4	15.5	0.102136	1.423312	0.998770	4.295649e-04	15.4683	15.4683	1.434444	0.059458	3.807001e-04	15.4690	1.436885	0.056239	3.707997e-04	15.4691	1.420658	0.021253	4.421731e-04	15.4681	1.420658	0.021253	4.421731e-04	15.4681	1.434444	0.059458	3.807001e-04	15.4690	1.436885	0.056239	3.707997e-04	15.4691	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	154f0ae5-9040-47c8-960a-050a9c7d6bbf	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.424 < 1.7	0.052726	0.047098	0.202302	0.10100000000000002	0.101	12	18	4	15.5	0.098185	1.424278	0.999093	4.086273e-04	15.5799	15.5799	1.434444	0.059458	3.659727e-04	15.5783	1.436885	0.056239	3.564554e-04	15.5780	1.420658	0.021253	4.250677e-04	15.5805	1.420658	0.021253	4.250677e-04	15.5805	1.434444	0.059458	3.659727e-04	15.5783	1.436885	0.056239	3.564554e-04	15.5780	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	268c4c18-ec9d-4acf-8e87-3271fa00e737	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.497 < 1.7	0.059299	0.047098	0.202302	0.10100000000000002	0.101	11	16	3	15.0	0.097638	1.496752	0.999299	2.303395e-04	15.0840	15.0840	1.434444	0.059458	4.358748e-04	15.0938	1.436885	0.056239	4.249006e-04	15.0934	1.420658	0.021253	5.038184e-04	15.0964	1.420658	0.021253	5.038184e-04	15.0964	1.434444	0.059458	4.358748e-04	15.0938	1.436885	0.056239	4.249006e-04	15.0934	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
34	C10	268c4c18-ec9d-4acf-8e87-3271fa00e737	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.490 < 1.7	0.059998	0.047098	0.202302	0.10100000000000002	0.101	11	16	3	15.0	0.097795	1.490301	0.999282	2.461538e-04	15.0808	15.0808	1.434444	0.059458	4.365782e-04	15.0894	1.436885	0.056239	4.255863e-04	15.0890	1.420658	0.021253	5.046314e-04	15.0918	1.420658	0.021253	5.046314e-04	15.0918	1.434444	0.059458	4.365782e-04	15.0894	1.436885	0.056239	4.255863e-04	15.0890	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
35	C11	a434ace7-e0e1-4e28-b9a5-fb98f040e944	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.042929	0.047098	0.202302	0.10100000000000002	0.101	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.434444	0.059458	nan	nan	1.436885	0.056239	nan	nan	1.420658	0.021253	nan	nan	1.420658	0.021253	nan	nan	1.434444	0.059458	nan	nan	1.436885	0.056239	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
36	C12	a434ace7-e0e1-4e28-b9a5-fb98f040e944	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.049040	0.047098	0.202302	0.10100000000000002	0.101	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.434444	0.059458	nan	nan	1.436885	0.056239	nan	nan	1.420658	0.021253	nan	nan	1.420658	0.021253	nan	nan	1.434444	0.059458	nan	nan	1.436885	0.056239	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
37	D1	cce8ba10-5b17-4daa-827a-6a57a9d8c0d7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.369 < 1.7	0.054843	0.047098	0.202302	0.10100000000000002	0.101	12	19	5	16.0	0.096923	1.369108	0.999560	6.359504e-04	16.1312	16.1312	1.434444	0.059458	3.016391e-04	16.1142	1.436885	0.056239	2.935452e-04	16.1137	1.420658	0.021253	3.520417e-04	16.1174	1.420658	0.021253	3.520417e-04	16.1174	1.434444	0.059458	3.016391e-04	16.1142	1.436885	0.056239	2.935452e-04	16.1137	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
38	D2	cce8ba10-5b17-4daa-827a-6a57a9d8c0d7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.367 < 1.7	0.060558	0.047098	0.202302	0.10100000000000002	0.101	12	19	5	16.0	0.104712	1.366782	0.999521	7.060044e-04	15.8845	15.8845	1.434444	0.059458	3.258807e-04	15.8999	1.436885	0.056239	3.171364e-04	15.9004	1.420658	0.021253	3.803340e-04	15.8972	1.420658	0.021253	3.803340e-04	15.8972	1.434444	0.059458	3.258807e-04	15.8999	1.436885	0.056239	3.171364e-04	15.9004	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
