id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	e3ef3063-23e8-4797-a500-5a60edb6e501	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.561 < 1.7	0.043330	0.042073	0.192752	0.09650000000000002	0.0965	11	19	3	18.0	0.094865	1.560745	0.999590	3.141458e-05	18.0384	18.0384	1.461461	0.063107	1.025503e-04	18.0450	1.461461	0.063107	1.025503e-04	18.0450	1.440285	0.024997	1.333616e-04	18.0468	1.440285	0.024997	1.333616e-04	18.0468	1.461461	0.063107	1.025503e-04	18.0450	1.461461	0.063107	1.025503e-04	18.0450	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
12	A12	e3ef3063-23e8-4797-a500-5a60edb6e501	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.569 < 1.7	0.045492	0.042073	0.192752	0.09650000000000002	0.0965	11	19	3	18.0	0.096139	1.568630	0.999499	2.907567e-05	18.0083	18.0083	1.461461	0.063107	1.039279e-04	18.0099	1.461461	0.063107	1.039279e-04	18.0099	1.440285	0.024997	1.351531e-04	18.0103	1.440285	0.024997	1.351531e-04	18.0103	1.461461	0.063107	1.039279e-04	18.0099	1.461461	0.063107	1.039279e-04	18.0099	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
13	B1	3bfb7e67-4ce4-4cec-b0de-af0d31c91287	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.408 < 1.7	0.045382	0.042073	0.192752	0.09650000000000002	0.0965	12	19	4	16.5	0.085160	1.407671	0.999925	3.019701e-04	16.8656	16.8656	1.461461	0.063107	1.626477e-04	16.8295	1.461461	0.063107	1.626477e-04	16.8295	1.440285	0.024997	2.069350e-04	16.8426	1.440285	0.024997	2.069350e-04	16.8426	1.461461	0.063107	1.626477e-04	16.8295	1.461461	0.063107	1.626477e-04	16.8295	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
14	B2	3bfb7e67-4ce4-4cec-b0de-af0d31c91287	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.419 < 1.7	0.049998	0.042073	0.192752	0.09650000000000002	0.0965	11	19	5	17.0	0.089740	1.418807	0.999811	2.345808e-04	17.2076	17.2076	1.461461	0.063107	1.417769e-04	17.1914	1.461461	0.063107	1.417769e-04	17.1914	1.440285	0.024997	1.817025e-04	17.1991	1.440285	0.024997	1.817025e-04	17.1991	1.461461	0.063107	1.417769e-04	17.1914	1.461461	0.063107	1.417769e-04	17.1914	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	3f788445-5018-4edc-8f10-f3c4a0320024	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.390 < 1.7	0.056630	0.042073	0.192752	0.09650000000000002	0.0965	11	18	5	16.0	0.097205	1.390090	0.999955	5.000382e-04	15.9779	15.9779	1.461461	0.063107	2.244382e-04	15.9808	1.461461	0.063107	2.244382e-04	15.9808	1.440285	0.024997	2.834742e-04	15.9800	1.440285	0.024997	2.834742e-04	15.9800	1.461461	0.063107	2.244382e-04	15.9808	1.461461	0.063107	2.244382e-04	15.9808	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
16	B4	3f788445-5018-4edc-8f10-f3c4a0320024	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.439 < 1.7	0.055772	0.042073	0.192752	0.09650000000000002	0.0965	12	19	4	16.5	0.100702	1.439295	0.999834	2.474953e-04	16.3829	16.3829	1.461461	0.063107	1.923324e-04	16.3877	1.461461	0.063107	1.923324e-04	16.3877	1.440285	0.024997	2.447025e-04	16.3832	1.440285	0.024997	2.447025e-04	16.3832	1.461461	0.063107	1.923324e-04	16.3877	1.461461	0.063107	1.923324e-04	16.3877	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	4cfa17c1-23a6-4802-997c-7989f71ff47f	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.447 < 1.7	0.052974	0.042073	0.192752	0.09650000000000002	0.0965	11	19	4	17.5	0.107282	1.447379	0.999748	1.660878e-04	17.2135	17.2135	1.461461	0.063107	1.402019e-04	17.2208	1.461461	0.063107	1.402019e-04	17.2208	1.440285	0.024997	1.809999e-04	17.2097	1.440285	0.024997	1.809999e-04	17.2097	1.461461	0.063107	1.402019e-04	17.2208	1.461461	0.063107	1.402019e-04	17.2208	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	4cfa17c1-23a6-4802-997c-7989f71ff47f	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.449 < 1.7	0.051946	0.042073	0.192752	0.09650000000000002	0.0965	11	19	4	17.5	0.100068	1.448848	0.999878	1.521933e-04	17.4021	17.4021	1.461461	0.063107	1.307744e-04	17.4043	1.461461	0.063107	1.307744e-04	17.4043	1.440285	0.024997	1.688291e-04	17.4005	1.440285	0.024997	1.688291e-04	17.4005	1.461461	0.063107	1.307744e-04	17.4043	1.461461	0.063107	1.307744e-04	17.4043	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	5b842705-5f8b-4fe6-adf3-4247e3034e27	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.384 < 1.7	0.052716	0.042073	0.192752	0.09650000000000002	0.0965	12	18	5	15.0	0.086163	1.383878	0.999939	6.589549e-04	15.3487	15.3487	1.461461	0.063107	2.907462e-04	15.2986	1.461461	0.063107	2.907462e-04	15.2986	1.440285	0.024997	3.619030e-04	15.3106	1.440285	0.024997	3.619030e-04	15.3106	1.461461	0.063107	2.907462e-04	15.2986	1.461461	0.063107	2.907462e-04	15.2986	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
20	B8	5b842705-5f8b-4fe6-adf3-4247e3034e27	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.386 < 1.7	0.048649	0.042073	0.192752	0.09650000000000002	0.0965	12	18	4	15.5	0.095069	1.386207	0.999975	6.021522e-04	15.5457	15.5457	1.461461	0.063107	2.653630e-04	15.5394	1.461461	0.063107	2.653630e-04	15.5394	1.440285	0.024997	3.327268e-04	15.5409	1.440285	0.024997	3.327268e-04	15.5409	1.461461	0.063107	2.653630e-04	15.5394	1.461461	0.063107	2.653630e-04	15.5394	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
21	B9	7e45bf3e-c82a-4efa-baa4-63f1013e4e6a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.427 < 1.7	0.049344	0.042073	0.192752	0.09650000000000002	0.0965	11	19	4	16.5	0.087840	1.427123	0.999945	2.483598e-04	16.7644	16.7644	1.461461	0.063107	1.677664e-04	16.7478	1.461461	0.063107	1.677664e-04	16.7478	1.440285	0.024997	2.134475e-04	16.7577	1.440285	0.024997	2.134475e-04	16.7577	1.461461	0.063107	1.677664e-04	16.7478	1.461461	0.063107	1.677664e-04	16.7478	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	7e45bf3e-c82a-4efa-baa4-63f1013e4e6a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.430 < 1.7	0.048345	0.042073	0.192752	0.09650000000000002	0.0965	11	19	4	16.5	0.081886	1.429526	0.999965	2.251835e-04	16.9596	16.9596	1.461461	0.063107	1.563940e-04	16.9328	1.461461	0.063107	1.563940e-04	16.9328	1.440285	0.024997	1.989784e-04	16.9501	1.440285	0.024997	1.989784e-04	16.9501	1.461461	0.063107	1.563940e-04	16.9328	1.461461	0.063107	1.563940e-04	16.9328	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	c9631831-c4f4-480d-b163-fd42a5a03eed	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.505 < 1.7	0.044274	0.042073	0.192752	0.09650000000000002	0.0965	12	18	4	16.5	0.089900	1.504764	0.999746	1.060554e-04	16.6734	16.6734	1.461461	0.063107	1.717010e-04	16.6867	1.461461	0.063107	1.717010e-04	16.6867	1.440285	0.024997	2.184533e-04	16.6942	1.440285	0.024997	2.184533e-04	16.6942	1.461461	0.063107	1.717010e-04	16.6867	1.461461	0.063107	1.717010e-04	16.6867	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
24	B12	c9631831-c4f4-480d-b163-fd42a5a03eed	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.503 < 1.7	0.045614	0.042073	0.192752	0.09650000000000002	0.0965	12	18	4	16.5	0.096071	1.502905	0.999748	1.156699e-04	16.5109	16.5109	1.461461	0.063107	1.834864e-04	16.5117	1.461461	0.063107	1.834864e-04	16.5117	1.440285	0.024997	2.334478e-04	16.5122	1.440285	0.024997	2.334478e-04	16.5122	1.461461	0.063107	1.834864e-04	16.5117	1.461461	0.063107	1.834864e-04	16.5117	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
25	C1	78c74f98-53c9-4594-8ac0-6017474edba1	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.438 < 1.7	0.049964	0.042073	0.192752	0.09650000000000002	0.0965	11	19	5	17.0	0.089816	1.437767	0.999834	1.873497e-04	17.1977	17.1977	1.461461	0.063107	1.418974e-04	17.1892	1.461461	0.063107	1.418974e-04	17.1892	1.440285	0.024997	1.818569e-04	17.1967	1.440285	0.024997	1.818569e-04	17.1967	1.461461	0.063107	1.418974e-04	17.1892	1.461461	0.063107	1.418974e-04	17.1892	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	78c74f98-53c9-4594-8ac0-6017474edba1	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.436 < 1.7	0.049145	0.042073	0.192752	0.09650000000000002	0.0965	11	19	5	17.0	0.090244	1.435661	0.999807	1.929891e-04	17.1854	17.1854	1.461461	0.063107	1.425727e-04	17.1767	1.461461	0.063107	1.425727e-04	17.1767	1.440285	0.024997	1.827223e-04	17.1837	1.440285	0.024997	1.827223e-04	17.1837	1.461461	0.063107	1.425727e-04	17.1767	1.461461	0.063107	1.425727e-04	17.1767	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	90d9c666-7306-4fed-bb5e-5f7ad6b089c3	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.445 < 1.7	0.056432	0.042073	0.192752	0.09650000000000002	0.0965	11	18	4	16.5	0.097865	1.445054	0.999948	2.251839e-04	16.4619	16.4619	1.461461	0.063107	1.869125e-04	16.4630	1.461461	0.063107	1.869125e-04	16.4630	1.440285	0.024997	2.378068e-04	16.4615	1.440285	0.024997	2.378068e-04	16.4615	1.461461	0.063107	1.869125e-04	16.4630	1.461461	0.063107	1.869125e-04	16.4630	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	90d9c666-7306-4fed-bb5e-5f7ad6b089c3	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.509 < 1.7	0.057105	0.042073	0.192752	0.09650000000000002	0.0965	11	19	4	16.5	0.078837	1.509443	0.999952	8.835922e-05	16.9910	16.9910	1.461461	0.063107	1.505714e-04	17.0328	1.461461	0.063107	1.505714e-04	17.0328	1.440285	0.024997	1.915705e-04	17.0541	1.440285	0.024997	1.915705e-04	17.0541	1.461461	0.063107	1.505714e-04	17.0328	1.461461	0.063107	1.505714e-04	17.0328	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
29	C5	08e84070-9b1f-4457-8985-78914a71aecb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.460 < 1.7	0.055983	0.042073	0.192752	0.09650000000000002	0.0965	11	19	5	17.0	0.090772	1.460245	0.999837	1.454509e-04	17.1616	17.1616	1.461461	0.063107	1.434072e-04	17.1613	1.461461	0.063107	1.434072e-04	17.1613	1.440285	0.024997	1.837918e-04	17.1677	1.440285	0.024997	1.837918e-04	17.1677	1.461461	0.063107	1.434072e-04	17.1613	1.461461	0.063107	1.434072e-04	17.1613	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	08e84070-9b1f-4457-8985-78914a71aecb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.455 < 1.7	0.052791	0.042073	0.192752	0.09650000000000002	0.0965	11	19	4	17.5	0.104398	1.454559	0.999828	1.482146e-04	17.2901	17.2901	1.461461	0.063107	1.364323e-04	17.2927	1.461461	0.063107	1.364323e-04	17.2927	1.440285	0.024997	1.761333e-04	17.2844	1.440285	0.024997	1.761333e-04	17.2844	1.461461	0.063107	1.364323e-04	17.2927	1.461461	0.063107	1.364323e-04	17.2927	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	d15f90a0-8518-4307-b1b3-541651b09bc7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.386 < 1.7	0.054733	0.042073	0.192752	0.09650000000000002	0.0965	12	18	4	15.5	0.092609	1.386449	0.999937	5.849797e-04	15.6260	15.6260	1.461461	0.063107	2.584952e-04	15.6085	1.461461	0.063107	2.584952e-04	15.6085	1.440285	0.024997	3.241156e-04	15.6128	1.440285	0.024997	3.241156e-04	15.6128	1.461461	0.063107	2.584952e-04	15.6085	1.461461	0.063107	2.584952e-04	15.6085	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
32	C8	d15f90a0-8518-4307-b1b3-541651b09bc7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.391 < 1.7	0.051878	0.042073	0.192752	0.09650000000000002	0.0965	12	18	4	15.5	0.088960	1.390556	0.999968	5.367518e-04	15.7468	15.7468	1.461461	0.063107	2.483092e-04	15.7144	1.461461	0.063107	2.483092e-04	15.7144	1.440285	0.024997	3.113438e-04	15.7230	1.440285	0.024997	3.113438e-04	15.7230	1.461461	0.063107	2.483092e-04	15.7144	1.461461	0.063107	2.483092e-04	15.7144	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
33	C9	447f8216-5b91-4d79-a9ef-5bb22f97ce6d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.399 < 1.7	0.051027	0.042073	0.192752	0.09650000000000002	0.0965	12	19	4	16.5	0.095618	1.398678	0.999893	3.768767e-04	16.5274	16.5274	1.461461	0.063107	1.826218e-04	16.5242	1.461461	0.063107	1.826218e-04	16.5242	1.440285	0.024997	2.323478e-04	16.5252	1.440285	0.024997	2.323478e-04	16.5252	1.461461	0.063107	1.826218e-04	16.5242	1.461461	0.063107	1.826218e-04	16.5242	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	447f8216-5b91-4d79-a9ef-5bb22f97ce6d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.398 < 1.7	0.048987	0.042073	0.192752	0.09650000000000002	0.0965	12	19	4	16.5	0.091364	1.397975	0.999974	3.631055e-04	16.6633	16.6633	1.461461	0.063107	1.744960e-04	16.6442	1.461461	0.063107	1.744960e-04	16.6442	1.440285	0.024997	2.220094e-04	16.6499	1.440285	0.024997	2.220094e-04	16.6499	1.461461	0.063107	1.744960e-04	16.6442	1.461461	0.063107	1.744960e-04	16.6442	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	377477e2-c27a-4039-9f68-363a237c37df	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.395 < 1.7	0.042977	0.042073	0.192752	0.09650000000000002	0.0965	11	18	4	16.5	0.095784	1.394793	0.999867	3.952593e-04	16.5224	16.5224	1.461461	0.063107	1.829385e-04	16.5196	1.461461	0.063107	1.829385e-04	16.5196	1.440285	0.024997	2.327507e-04	16.5204	1.440285	0.024997	2.327507e-04	16.5204	1.461461	0.063107	1.829385e-04	16.5196	1.461461	0.063107	1.829385e-04	16.5196	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
36	C12	377477e2-c27a-4039-9f68-363a237c37df	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.401 < 1.7	0.049183	0.042073	0.192752	0.09650000000000002	0.0965	12	18	5	16.0	0.094946	1.400576	0.999836	4.330860e-04	16.0482	16.0482	1.461461	0.063107	2.192223e-04	16.0428	1.461461	0.063107	2.192223e-04	16.0428	1.440285	0.024997	2.768863e-04	16.0445	1.440285	0.024997	2.768863e-04	16.0445	1.461461	0.063107	2.192223e-04	16.0428	1.461461	0.063107	2.192223e-04	16.0428	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	5e8aa7ad-1727-4674-8dd0-7070252e9309	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.413 < 1.7	0.046897	0.042073	0.192752	0.09650000000000002	0.0965	12	20	5	17.0	0.088984	1.412592	0.999807	2.506269e-04	17.2348	17.2348	1.461461	0.063107	1.405818e-04	17.2137	1.461461	0.063107	1.405818e-04	17.2137	1.440285	0.024997	1.801707e-04	17.2223	1.440285	0.024997	1.801707e-04	17.2223	1.461461	0.063107	1.405818e-04	17.2137	1.461461	0.063107	1.405818e-04	17.2137	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	5e8aa7ad-1727-4674-8dd0-7070252e9309	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.407 < 1.7	0.051996	0.042073	0.192752	0.09650000000000002	0.0965	12	20	5	17.0	0.097629	1.407407	0.999875	2.927120e-04	16.9660	16.9660	1.461461	0.063107	1.542400e-04	16.9694	1.461461	0.063107	1.542400e-04	16.9694	1.440285	0.024997	1.976752e-04	16.9681	1.440285	0.024997	1.976752e-04	16.9681	1.461461	0.063107	1.542400e-04	16.9694	1.461461	0.063107	1.542400e-04	16.9694	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
